id,title,overview
0077d29a-ab3c-494f-ace2-03e3f7fca303,"Kevin Hart: I'm a Grown Little Man","Fresh off the heels of appearing in movies like Superhero Movie and The 40 Year-Old Virgin, fast-talking comedian Kevin Hart stars in this live stand-up performance where he makes fun of everything and everybody - especially himself."
007814a0-a554-4d02-9739-b087ee86c052,Spirit: Stallion of the Cimarron,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare."
00788d90-0973-4272-b720-c5e179f54664,"Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau","We’ve heard all the insane rumours and scandals attached to the ill-fated 1996 remake of H.G. Wells’ THE ISLAND OF DR. MOREAU. How director Richard Stanley spent four years developing the project only to be fired after four days of shooting and replaced by John Frankenheimer and how headliner Marlon Brando impacted on that decision. Now for the first time the living key players recount what really happened and why it all went so spectacularly wrong. Stanley spills the juicy beans, stars Fairuza Balk and Rob Morrow give revealing interviews, New Line head Robert Shaye, producers Ed Pressman and Tim Zinnemann chime in and numerous crew from both versions add their reminiscences. David Gregory’s epic documentary is also a veritable encyclopaedia of behind the scenes footage, concept art and storyboards, creature designs, makeup tests and candid photos to illustrate the shocking tale of eccentric artist vs. Hollywood machine."
00798cd6-ccd7-43da-ac7e-c8404d99fa6b,New Rose Hotel,A corporate raider (Christopher Walken) and his henchman (Willem Dafoe) use a chanteuse (Asia Argento) to lure a scientific genius away from his employer and family.
0079b675-4a1f-421f-9c5a-cd7ade58c62d,The Boondock Saints,"With a God-inspired moral obligation to act against evil, twin brothers Conner and Murphy set out to rid Boston of criminals. However, rather than working within the system, these Irish Americans decide to take swift retribution into their own hands."
007bfc9f-3d75-439e-8be3-324e8c50ead0,Mr Perfect,"Vicky (Prabhas) believes that one should be oneself in a relationship and one shouldn’t change one's orientation for the sake of the partner. Vicky and Priya (Kajal Agarwal) are childhood friends and they like each other. Their parents want to marry them off. But Vicky feels that Priya is a not choice for him as she is willing to sacrifice all her comforts for him. Meanwhile, Vicky meets Maggy who has the same taste and lifestyle orientation. Both of them fall in love. The rest of the story is all about how Vicky realises that adjustment is the essence of any blissful relationship."
007cdbc6-86d9-4070-8f53-ff63b953ecd8,There Was a Father,"Shuhei Horikawa, a poor schoolteacher, struggles to raise his son Ryohei by himself, despite neither money nor prospects."
007d983e-cc99-48e1-9029-d09c2bd87cf0,7 Khoon Maaf,"7 Khoon Maaf movie is a romantic misadventures story of an Anglo-Indian woman Susanna Anna-Marie Johannes, a beautiful lass who over the course of thirty-five odd years, gets married seven times due to the untimely and mysterious deaths of half a dozen of her hapless husbands. The strange circumstances of their deaths, makes Susanna a prime accused. Did the husbands deserve to die? Were the murders out of necessity or pure blood-lust? Does Susanna ever find her one true love?"
007e5077-72f7-4dd6-b6f2-b34523eb824c,Babylon 5: A Call to Arms,"Allies of the Shadows seek revenge against humanity. This movie sets up the series, ""Crusade,"" the sequel to ""Babylon 5."""
007efc03-bc31-4a64-a8f2-b3ec6e4cef38,Breathing Room,"Thrown naked into a desolate room with thirteen strangers, Tonya discovers that she is the final contestant in a deadly game. Restrained by lethal electronic collars, the players must utilize hints and tools from a box marked ""pieces"" to find both an exit and the reason for their abduction. One by one the players are eliminated as their ""curfew"" begins and the lights go out. With each dead body comes another clue, which they use to discover that one of them is the killer. The question is ... which one?"
0081120f-2921-4b84-b306-e1ee2b6053f5,Last Call for Nowhere,"French border cop José Fernandez has just one last extradition to do before his long-awaited promotion to the crime bureau. But his detainee Akim, victim of a judiciary glitch, is outraged to find himself saddled with the identity of a potential terrorist and put on a flight back to Kabul, where he has never even set foot before! What starts as a routine trip for Fernandez and his skirt-chasing partner Guy goes haywire when their plane is grounded in Malta, forcing them to bunk up with Akim, who will stop at nothing to avoid extradition!"
0081a82e-a00c-44d8-8e46-d94234dcbd95,Slappy and the Stinkers,"Five 2nd-grade kids who don't follow strict rules by their school principal Brinway are dubbed ""Stinkers"" by him. On the class visit to an aquarium the Stinkers decide that a sea lion called Slappy doesn't feel too good there, ""free"" him, and plant him into Brinway's hot-tub."
00834a58-09bd-4690-8ed1-0ca0289d3fec,"Madea's Big Happy Family","Shirley has important news for her family, but she has five grown children with different lifestyles and finds it difficult to get them and the kids all together. So in steps Madea, the Matriarch General, to put the family's life in perspective with a hilarious twist on financial difficulties, drugs and, most important, family secrets. The next generation has a lot to learn. In her own way, Madea expresses how deliverance won't change you to be someone else, but will allow you to be who you really are."
0083ed43-f633-45e1-a7f7-b293276bee7f,The Last House on the Beach,"Sister Cristina (Florinda Bolkan) plays a nun who takes the teenage girls in her care to a remote house where they rehearse A Midsummer Night's Dream. Three thugs show up, brutally raping and terrorizing the girls, killing one by raping her with a cane, until Bolkan renounces her teachings and seeks bloody revenge."
00855df0-3298-4314-96e2-ee069a6c0350,Addictions and Subtractions,"A look at the notorious Colombian Medellin cocaine cartel. Former coke addict has built a new life as contractor, but cannot shake off his past on drugs."
00886ab0-d4f8-4f27-b192-9d92faab573b,City of God – 10 Years Later,City of God – 10 Years Later investigates what happened to the actors who took part in the award-winning film directed by Fernando Meirelles and Katia Lund. This documentary shows what City of God’s worldwide success meant to their lives. Were the actors prepared for the film’s success? Did the social background of some of them prove stronger than the opportunity that came their way?
008974a0-e43d-451e-b006-769cd3af9168,Warm Springs,"Franklin Roosevelt, left a paraplegic from polio at 39 years of age, seeks out a miracle cure in the backwoods of Georgia."
008a02bf-2fb4-49a7-9ead-b19570065365,The Hobbit,"Bilbo Baggins the Hobbit was just minding his own business, when his occasional visitor Gandalf the Wizard drops in one night. One by one, a whole group of dwarves drop in, and before he knows it, Bilbo has joined their quest to reclaim their kingdom, taken from them by the evil dragon Smaug. The only problem is that Gandalf has told the dwarves that Bilbo is an expert burglar, but he isn't..."
008f3db4-97ff-458a-874e-630afc0e51de,Jim Norton: American Degenerate,"In the follow-up to his first EPIX comedy special Please Be Offended, caustic comedian Jim Norton continues to push every hot button he can find... all in the name of a good laugh, of course. With his trademark self-deprecating brand of humor, Norton outrageously covers a wide range of topics that somehow all lead back to sex."
0090107c-f71c-4563-b6a4-a625d4759860,Assault of the Party Nerds,"It's Nerds vs. Frats (again) when the Nerds use a wing-ding party as a recruiting tactic. The jocks are out to spoil the party and harass the nerds. This is a video-only release."
00904660-5f19-491e-a0ff-33c69a090867,The Guide,"Nine frustrated young architects in an equally frustrated city. A comedy about sexuality, Athens and modern Greeks.  Iasonas arrives in Athens starting his new ambitious career as “architects’ guide”. His group consists of international students of architecture, finishing their Erasmus in Thessaloniki. Soon Iasonas faces the contradicting wishes of the students who prefer a day-long coffee or a visit to a graveyard than a guide to the Acropolis. Meanwhile, he meets back with his once (more than just a) best friend Mirsini. Trapped between a friend who progressively sees him less and less as a friend and a group that sees him less and less as a guide, Iasonas will have to give an answer to all his personal questions regarding his sexuality and his career."
0094b056-e4f0-4305-aca0-59db9f24967f,Escape by Night,"Runyonesque crooks on the lam hide out on blind man's pastoral farm and decide to go straight."
